id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA
10459,10257,10257,2008/2009,28,"2009-03-15 00:00:00",539831,8540,9888,5,2,1.67,3.5,5.5,1.65,3.35,5.1,1.65,3.4,5.5,,,
10460,10257,10257,2008/2009,28,"2009-03-14 00:00:00",539832,9885,9857,4,1,1.4,4.2,9,1.38,4.1,7,1.4,4,8.5,,,
10461,10257,10257,2008/2009,28,"2009-03-15 00:00:00",539833,8551,8564,1,5,3.8,3.1,2.1,4.25,3.2,1.8,3.6,3.1,2.1,,,
10462,10257,10257,2008/2009,28,"2009-03-15 00:00:00",539834,8690,9875,1,1,2.7,3,2.8,2.55,3.05,2.65,2.6,3.1,2.65,,,
10463,10257,10257,2008/2009,28,"2009-03-15 00:00:00",539835,9882,8686,2,2,2.3,3,3.4,2.35,3.05,2.9,2.4,3.2,2.9,,,
10464,10257,10257,2008/2009,28,"2009-03-15 00:00:00",539836,8524,9804,2,0,2.2,3,3.6,2.05,2.85,3.7,2.2,3.1,3.3,,,
10465,10257,10257,2008/2009,28,"2009-03-15 00:00:00",539837,8543,8533,0,3,1.67,3.4,6,1.65,3.35,5.1,1.65,3.4,5.5,,,
10466,10257,10257,2008/2009,28,"2009-03-15 00:00:00",539838,8636,8535,2,0,1.73,3.4,5.5,1.7,3.3,4.75,1.7,3.3,5.3,,,
10467,10257,10257,2008/2009,29,"2009-03-22 00:00:00",539839,8533,8540,1,0,2.6,3,2.87,2.55,2.8,2.85,2.3,3.1,3.1,,,
10468,10257,10257,2008/2009,29,"2009-03-22 00:00:00",539840,8636,8690,3,0,1.2,6,15,1.18,6.4,10,1.2,5.5,14,,,
10469,10257,10257,2008/2009,29,"2009-03-22 00:00:00",539841,9875,8564,0,0,3.4,3.1,2.25,3.62,3.05,2,3.6,3.1,2.1,,,
10470,10257,10257,2008/2009,29,"2009-03-21 00:00:00",539842,8530,8543,1,0,2.62,3,2.87,2.6,2.95,2.65,2.45,3.2,2.8,,,
10471,10257,10257,2008/2009,29,"2009-03-22 00:00:00",539843,10233,8600,2,0,1.85,3.4,4.33,1.8,3.1,4.45,1.8,3.3,4.4,,,
10472,10257,10257,2008/2009,29,"2009-03-22 00:00:00",539844,9857,8529,0,1,2.25,3.1,3.4,2.2,2.95,3.25,2.2,3.1,3.3,,,
10473,10257,10257,2008/2009,29,"2009-03-22 00:00:00",539845,8535,8551,1,0,1.5,3.8,7.5,1.45,3.6,7.5,1.55,3.6,6.3,,,
10474,10257,10257,2008/2009,29,"2009-03-22 00:00:00",539846,9888,8524,2,2,2.3,3,3.4,2.35,2.68,3.3,2.2,3.2,3.2,,,
10475,10257,10257,2008/2009,29,"2009-03-22 00:00:00",539847,9804,9882,1,3,2.3,3,3.4,2.2,2.95,3.25,2.3,3.1,3.1,,,
10476,10257,10257,2008/2009,29,"2009-03-21 00:00:00",539848,8686,9885,1,4,2.87,3,2.6,2.75,2.95,2.5,2.6,3.2,2.6,,,
10477,10257,10257,2008/2009,3,"2008-09-21 00:00:00",539573,8600,9875,0,0,2.1,3.1,3.75,2,2.9,3.9,2,3,3.6,,,
10478,10257,10257,2008/2009,3,"2008-09-21 00:00:00",539574,9804,8636,1,3,5.75,3.4,1.67,5.5,3.4,1.6,4.7,3.4,1.65,,,
10479,10257,10257,2008/2009,3,"2008-09-21 00:00:00",539575,9882,8533,1,1,1.62,3.5,6.25,1.55,3.35,6,1.55,3.5,5.5,,,
10480,10257,10257,2008/2009,3,"2008-09-20 00:00:00",539576,8686,8690,3,0,1.33,4.75,10,1.3,4.35,10,1.25,4.6,10.5,,,
10481,10257,10257,2008/2009,3,"2008-09-21 00:00:00",539577,8540,10233,2,1,2.1,3.1,3.8,1.87,3.1,4.25,2,3,3.6,,,
10482,10257,10257,2008/2009,3,"2008-09-21 00:00:00",539578,8564,8543,4,1,1.73,3.3,5.5,1.6,3.4,5.5,1.6,3.5,5,,,
10483,10257,10257,2008/2009,3,"2008-09-21 00:00:00",539579,9888,8551,1,1,2.25,2.88,3.6,2.25,2.9,3.2,2.2,2.9,3.2,,,
10484,10257,10257,2008/2009,3,"2008-09-21 00:00:00",539580,8535,9857,1,0,1.53,3.6,7.5,1.43,3.75,7.25,1.5,3.5,6.3,,,
10485,10257,10257,2008/2009,3,"2008-09-20 00:00:00",539581,8530,8524,1,0,2.35,2.9,3.4,2.4,2.85,3,2.3,2.9,3,,,
10486,10257,10257,2008/2009,3,"2008-09-21 00:00:00",539582,8529,9885,0,1,6.25,3.5,1.62,5.5,3.45,1.6,4.7,3.4,1.65,,,
10487,10257,10257,2008/2009,30,"2009-04-05 00:00:00",539849,8686,9857,2,1,1.5,3.75,7.5,1.45,3.7,7,1.45,4,7,,,
10488,10257,10257,2008/2009,30,"2009-04-05 00:00:00",539850,8540,9804,1,0,1.85,3.2,4.75,1.75,3.15,4.75,1.85,3.2,4.3,,,
10489,10257,10257,2008/2009,30,"2009-04-05 00:00:00",539851,8529,8530,1,0,2,3,4.33,1.95,3,3.9,1.9,3.3,3.9,,,
10490,10257,10257,2008/2009,30,"2009-04-05 00:00:00",539852,9885,8533,3,3,1.33,4.75,10,1.3,4.65,8.5,1.33,4.6,9,,,
10491,10257,10257,2008/2009,30,"2009-04-05 00:00:00",539853,8524,8535,1,2,2.55,3.2,2.8,2.4,3.1,2.75,2.6,3.1,2.65,,,
10492,10257,10257,2008/2009,30,"2009-04-05 00:00:00",539854,8600,8636,0,1,4.75,3.25,1.83,5,3,1.75,4.3,3.2,1.85,,,
10493,10257,10257,2008/2009,30,"2009-04-05 00:00:00",539855,8690,10233,0,1,3.1,3,2.45,3.25,2.85,2.25,3.05,3,2.4,,,
10494,10257,10257,2008/2009,30,"2009-04-05 00:00:00",539856,8551,8543,2,0,2.5,3,3,2.4,2.85,2.95,2.5,2.9,3,,,
10495,10257,10257,2008/2009,30,"2009-04-05 00:00:00",539857,8564,9888,2,0,1.28,5.25,11,1.2,5.5,11.5,1.25,5,12,,,
10496,10257,10257,2008/2009,30,"2009-04-05 00:00:00",539858,9882,9875,2,2,2.05,3,4,2,2.95,3.8,2,3,4.1,,,
10497,10257,10257,2008/2009,31,"2009-04-11 00:00:00",539859,8543,8686,4,2,3.1,3.1,2.4,3.05,2.95,2.3,3,3,2.45,,,
10498,10257,10257,2008/2009,31,"2009-04-11 00:00:00",539860,9857,8551,1,4,2.15,3,3.8,2.15,3,3.3,2.1,3.25,3.4,,,
10499,10257,10257,2008/2009,31,"2009-04-12 00:00:00",539861,8690,8600,0,2,2.38,3.1,3.1,2.35,2.95,2.95,2.2,3.2,3.2,,,
10500,10257,10257,2008/2009,31,"2009-04-11 00:00:00",539862,8533,8564,0,1,4.75,3.25,1.83,4.5,3.1,1.8,4.1,3.2,1.9,,,
10501,10257,10257,2008/2009,31,"2009-04-11 00:00:00",539863,10233,9885,3,2,3.25,3,2.38,2.9,2.95,2.4,2.95,3.1,2.4,,,
10502,10257,10257,2008/2009,31,"2009-04-11 00:00:00",539864,8636,8540,2,2,1.44,4,8.5,1.4,3.65,8.75,1.35,4.5,8.5,,,
10503,10257,10257,2008/2009,31,"2009-04-11 00:00:00",539865,9804,8530,2,1,2,3,4.33,1.95,3.05,3.85,2,3.3,3.6,,,
10504,10257,10257,2008/2009,31,"2009-04-11 00:00:00",539866,8535,8529,2,1,1.67,3.4,6,1.6,3.35,5.55,1.65,3.5,5.3,,,
10505,10257,10257,2008/2009,31,"2009-04-11 00:00:00",539867,9875,8524,0,0,1.83,3.25,4.75,1.8,3.1,4.55,1.9,3.1,4.2,,,
10506,10257,10257,2008/2009,31,"2009-04-11 00:00:00",539868,9888,9882,1,3,2.5,3,3,2.45,2.9,2.85,2.3,3.2,3,,,
10507,10257,10257,2008/2009,32,"2009-04-19 00:00:00",539869,8600,8535,3,1,2.8,3.1,2.6,2.9,2.75,2.55,2.65,3.1,2.6,,,
10508,10257,10257,2008/2009,32,"2009-04-19 00:00:00",539870,8530,9882,2,0,2.3,3,3.4,2.25,2.7,3.45,2.3,3,3.2,,,
10509,10257,10257,2008/2009,32,"2009-04-18 00:00:00",539871,10233,8543,0,1,1.75,3.5,4.75,1.75,3.15,4.75,1.9,3,4.4,,,
10510,10257,10257,2008/2009,32,"2009-04-19 00:00:00",539872,8686,9888,3,2,1.33,4.75,10,1.3,4,12,1.3,4.8,9.5,,,
10511,10257,10257,2008/2009,32,"2009-04-19 00:00:00",539873,8540,9857,4,1,1.73,3.4,5.5,1.7,3.25,4.8,1.7,3.4,5.1,,,
10512,10257,10257,2008/2009,32,"2009-04-18 00:00:00",539874,9885,8636,1,1,2.55,3.1,2.88,2.55,2.9,2.75,2.6,3,2.75,,,
10513,10257,10257,2008/2009,32,"2009-04-19 00:00:00",539875,8564,9804,5,1,1.33,5,9,1.25,4.65,11.5,1.27,5,10,,,
10514,10257,10257,2008/2009,32,"2009-04-19 00:00:00",539876,8529,9875,2,0,2.55,2.9,3.1,2.45,2.8,2.95,2.3,3,3.2,,,
10515,10257,10257,2008/2009,32,"2009-04-19 00:00:00",539877,8524,8690,0,1,1.62,3.6,6,1.65,3.15,5.55,1.65,3.5,5.3,,,
10516,10257,10257,2008/2009,32,"2009-04-19 00:00:00",539878,8551,8533,0,2,2.38,2.62,3.75,2.3,2.55,3.6,2.3,2.6,3.6,,,
10517,10257,10257,2008/2009,33,"2009-04-26 00:00:00",539879,9888,8530,2,1,1.7,3.4,5.5,1.6,3.37,5.5,,,,,,
10518,10257,10257,2008/2009,33,"2009-04-26 00:00:00",539880,8543,8524,0,1,1.8,3.3,4.75,1.85,3.05,4.25,1.7,3.4,5.1,,,
10519,10257,10257,2008/2009,33,"2009-04-26 00:00:00",539881,9857,10233,2,0,3.4,3.1,2.2,3.1,3,2.25,2.85,3.2,2.4,,,
10520,10257,10257,2008/2009,33,"2009-04-26 00:00:00",539882,9882,8529,3,3,2.1,3.2,3.6,2.15,2.85,3.5,2.15,3,3.5,,,
10521,10257,10257,2008/2009,33,"2009-04-26 00:00:00",539883,8564,8540,3,0,1.5,4,7,1.45,3.55,7.55,1.45,4,7,,,
10522,10257,10257,2008/2009,33,"2009-04-25 00:00:00",539884,8535,8686,4,1,2.4,3.2,3,2.45,3,2.77,2.4,3.2,2.85,,,
10523,10257,10257,2008/2009,33,"2009-04-26 00:00:00",539885,9875,8636,1,0,4,3.2,2,4.1,3,1.9,4.3,2.8,2,,,
10524,10257,10257,2008/2009,33,"2009-04-26 00:00:00",539886,8690,9885,2,2,4.5,3.4,1.8,4.85,3.45,1.65,4.3,3.4,1.8,,,
10525,10257,10257,2008/2009,33,"2009-04-26 00:00:00",539887,9804,8551,1,0,1.8,3.2,5,1.77,3.15,4.55,,,,,,
10526,10257,10257,2008/2009,33,"2009-04-25 00:00:00",539888,8533,8600,1,2,2.25,3.1,3.4,2.2,2.85,3.35,2.2,2.8,3.3,,,
10527,10257,10257,2008/2009,34,"2009-05-03 00:00:00",539889,9885,9888,2,2,1.36,4.5,9,1.3,4.55,9,1.4,4.3,7.5,,,
10528,10257,10257,2008/2009,34,"2009-05-03 00:00:00",539890,8600,8524,3,0,1.83,3.3,4.75,1.9,2.95,4.2,1.85,3.2,4.3,,,
10529,10257,10257,2008/2009,34,"2009-05-03 00:00:00",539891,8540,8529,5,1,2,3.25,4,1.95,2.9,4.05,1.9,3.3,3.9,,,
10530,10257,10257,2008/2009,34,"2009-05-03 00:00:00",539892,8686,8533,0,0,1.5,4,7,1.5,3.6,6.35,1.45,3.8,7.5,,,
10531,10257,10257,2008/2009,34,"2009-05-02 00:00:00",539893,8636,8543,2,0,1.5,3.8,7.25,1.45,3.75,6.75,1.5,3.5,7.5,,,
10532,10257,10257,2008/2009,34,"2009-05-03 00:00:00",539894,8530,8564,0,2,6,3.75,1.57,5.95,3.45,1.55,5.6,3.6,1.6,,,
10533,10257,10257,2008/2009,34,"2009-05-03 00:00:00",539895,8551,9875,2,1,2.15,3,3.6,2.15,2.8,3.55,2.2,2.8,3.8,,,
10534,10257,10257,2008/2009,34,"2009-05-03 00:00:00",539896,10233,9882,3,1,2.25,3.1,3.3,2.15,3.15,3.15,2.3,3.2,3,,,
10535,10257,10257,2008/2009,34,"2009-05-03 00:00:00",539897,8535,9804,1,0,1.44,4,8,1.4,3.65,8.6,1.45,3.8,7.5,,,
10536,10257,10257,2008/2009,34,"2009-05-02 00:00:00",539898,9857,8690,1,2,1.8,3.3,4.75,1.75,3.35,4.3,1.75,3.4,4.7,,,
10537,10257,10257,2008/2009,35,"2009-05-10 00:00:00",539899,9888,9875,1,1,1.62,3.75,5.5,1.6,3.5,5.25,1.4,4.2,6,,,
10538,10257,10257,2008/2009,35,"2009-05-10 00:00:00",539900,9804,9857,1,1,1.91,3.25,4.33,1.85,3.2,4,1.9,3.2,4.1,,,
10539,10257,10257,2008/2009,35,"2009-05-09 00:00:00",539901,8543,8600,1,3,2.88,3,2.6,2.55,3.15,2.55,3,2.9,2.5,,,
10540,10257,10257,2008/2009,35,"2009-05-10 00:00:00",539902,8564,9885,1,1,1.83,3.5,4.33,1.8,3.25,4.15,1.9,3.1,4.2,,,
10541,10257,10257,2008/2009,35,"2009-05-10 00:00:00",539903,8530,8535,0,2,4.75,3.4,1.8,4.5,3.4,1.7,4.3,3.4,1.8,,,
10542,10257,10257,2008/2009,35,"2009-05-10 00:00:00",539904,8551,8540,1,0,3.1,3.1,2.38,3.05,3.15,2.2,2.9,3.2,2.2,,,
10543,10257,10257,2008/2009,35,"2009-05-10 00:00:00",539905,8524,10233,1,1,3.3,3.1,2.3,3.15,3.05,2.2,3.35,3.3,2.1,,,
10544,10257,10257,2008/2009,35,"2009-05-10 00:00:00",539906,8529,8686,2,2,2.88,3.2,2.5,3,3,2.3,2.65,3.3,2.5,,,
10545,10257,10257,2008/2009,35,"2009-05-10 00:00:00",539907,8533,8636,2,2,4.5,3.3,1.85,4,3.35,1.8,4,3,2,,,
10546,10257,10257,2008/2009,35,"2009-05-09 00:00:00",539908,9882,8690,5,0,2.9,3.3,2.4,2.7,3.2,2.4,,,,,,
10547,10257,10257,2008/2009,36,"2009-05-17 00:00:00",539909,8535,9882,1,0,1.33,4.75,9.5,1.3,4.5,9,1.35,4.7,8,,,
10548,10257,10257,2008/2009,36,"2009-05-17 00:00:00",539910,8690,8529,2,1,1.8,3.6,4.5,1.7,3.65,4.2,1.7,3.5,4.2,,,
10549,10257,10257,2008/2009,36,"2009-05-17 00:00:00",539911,9875,9804,1,2,3.1,3.2,2.3,3,3.2,2.2,3,3.2,2.2,,,
10550,10257,10257,2008/2009,36,"2009-05-16 00:00:00",539912,8686,8530,4,3,1.25,5.5,12,1.25,4.75,11,1.25,5.5,10,,,
10551,10257,10257,2008/2009,36,"2009-05-17 00:00:00",539913,9885,8524,2,2,1.25,5.5,12,1.25,4.75,11,1.27,4.9,11,,,
10552,10257,10257,2008/2009,36,"2009-05-17 00:00:00",539914,8636,8551,3,0,1.2,6,15,1.2,5.5,12,1.25,5,12,,,
10553,10257,10257,2008/2009,36,"2009-05-17 00:00:00",539915,10233,8533,2,2,1.62,3.6,6,1.6,3.5,5.25,1.55,3.5,6,,,
10554,10257,10257,2008/2009,36,"2009-05-17 00:00:00",539916,8540,8543,2,0,1.57,3.5,7,1.5,3.6,6.5,1.5,3.7,6.5,,,
10555,10257,10257,2008/2009,36,"2009-05-17 00:00:00",539917,9857,9888,2,1,1.91,3.25,4.33,1.8,3.4,4,1.9,3.3,3.9,,,
10556,10257,10257,2008/2009,36,"2009-05-16 00:00:00",539918,8600,8564,2,1,3.6,3.2,2.1,3.45,3.2,2,3.2,3.3,2.15,,,
10557,10257,10257,2008/2009,37,"2009-05-24 00:00:00",539919,8533,9857,0,0,3.2,1.57,6,,,,,,,,,
10558,10257,10257,2008/2009,37,"2009-05-24 00:00:00",539920,9882,8600,2,2,3.1,3.3,2.25,3.1,3.1,2.2,2.9,3.5,2.2,,,
10559,10257,10257,2008/2009,37,"2009-05-24 00:00:00",539921,8564,8686,2,3,1.8,3.4,4.75,1.8,3.2,4.15,1.9,3.4,3.7,,,
10560,10257,10257,2008/2009,37,"2009-05-20 00:00:00",539922,8543,8690,1,0,2.5,3.6,2.6,2.45,3.55,2.4,2.75,3.35,2.35,,,
10561,10257,10257,2008/2009,37,"2009-05-24 00:00:00",539923,8524,8540,2,2,3.25,3.2,2.25,3.1,3.05,2.2,2.9,3.5,2.2,,,
10562,10257,10257,2008/2009,37,"2009-05-24 00:00:00",539924,8530,9875,3,1,2.25,3,3.5,2.3,2.65,3.45,2.1,2.9,3.8,,,
10563,10257,10257,2008/2009,37,"2009-05-24 00:00:00",539925,8551,9885,0,3,8.5,4.33,1.4,8,3.75,1.4,7,4,1.45,,,
10564,10257,10257,2008/2009,37,"2009-05-24 00:00:00",539926,8529,8636,2,1,3.2,3.2,2.3,3.35,2.85,2.2,3.3,2.9,2.3,,,
10565,10257,10257,2008/2009,37,"2009-05-24 00:00:00",539927,9804,10233,2,3,1.4,4.5,7.5,1.4,4.15,6.5,1.35,4.7,7,,,
10566,10257,10257,2008/2009,37,"2009-05-24 00:00:00",539928,9888,8535,1,1,5,4.33,1.57,5.45,3.95,1.5,5.5,3.9,1.55,,,
10567,10257,10257,2008/2009,38,"2009-05-31 00:00:00",539929,10233,9888,4,1,1.33,4.5,10,1.32,4.15,9.5,1.4,4,6.5,,,
10568,10257,10257,2008/2009,38,"2009-05-31 00:00:00",539930,8636,8524,4,3,1.44,4,8,1.4,3.65,8.75,1.4,3.7,7,,,
10569,10257,10257,2008/2009,38,"2009-05-31 00:00:00",539931,8600,8529,6,2,1.75,3.6,4.5,1.8,3.25,4.1,1.75,3.3,4.2,,,
10570,10257,10257,2008/2009,38,"2009-05-31 00:00:00",539932,8540,9882,2,2,1.8,3.1,5,1.7,3.25,4.8,1.9,3.2,3.6,,,
10571,10257,10257,2008/2009,38,"2009-05-31 00:00:00",539933,8535,8564,0,2,2.5,3.1,2.88,2.48,3.1,2.65,2.4,3.1,2.7,,,
10572,10257,10257,2008/2009,38,"2009-05-31 00:00:00",539934,9857,8530,3,1,1.3,4.75,12,1.3,4.35,9.5,,,,,,
10573,10257,10257,2008/2009,38,"2009-05-31 00:00:00",539935,9885,8543,2,0,1.36,4.5,8,1.32,4.5,8,1.35,4.2,7.5,,,
10574,10257,10257,2008/2009,38,"2009-05-31 00:00:00",539936,9875,8533,3,0,1.62,3.75,5.5,1.62,3.5,5,1.65,3.5,4.5,,,
10575,10257,10257,2008/2009,38,"2009-05-31 00:00:00",539937,8690,8551,1,1,2.25,3,3.4,2.3,2.85,3.15,2.2,3.1,3,,,
10576,10257,10257,2008/2009,38,"2009-05-31 00:00:00",539938,8686,9804,3,2,1.65,4.2,4.5,,,,,,,,,
10577,10257,10257,2008/2009,4,"2008-09-24 00:00:00",539583,8551,9882,0,0,2.75,2.9,2.8,2.6,3.15,2.5,2.5,2.8,2.9,,,
10578,10257,10257,2008/2009,4,"2008-09-24 00:00:00",539584,8690,8564,1,2,6.5,3.6,1.57,6.45,3.55,1.5,6,3.6,1.5,,,
10579,10257,10257,2008/2009,4,"2008-09-24 00:00:00",539585,9875,8540,2,1,2.05,3.1,4,1.8,3.2,4.3,2.1,2.9,3.4,,,
10580,10257,10257,2008/2009,4,"2008-09-24 00:00:00",539586,8543,8535,3,0,2.4,3,3.2,2.37,3.05,2.85,2.4,2.9,2.9,,,
10581,10257,10257,2008/2009,4,"2008-09-24 00:00:00",539587,9885,8530,1,1,1.25,5.25,13,1.25,5,10,1.25,4.6,10.5,,,
10582,10257,10257,2008/2009,4,"2008-09-24 00:00:00",539588,8636,9888,1,0,1.17,6.5,19,1.15,6,15,1.2,5,12,,,
10583,10257,10257,2008/2009,4,"2008-09-24 00:00:00",539589,10233,8686,3,1,4.2,3,2.05,3.6,3.1,2,3.2,3.1,2.1,,,
10584,10257,10257,2008/2009,4,"2008-09-24 00:00:00",539590,8533,9804,1,1,2.25,2.9,3.6,2.3,3,3,2.3,2.9,3,,,
10585,10257,10257,2008/2009,4,"2008-09-24 00:00:00",539591,9857,8600,0,3,2.65,2.9,2.9,2.5,3.1,2.65,2.5,2.9,2.8,,,
10586,10257,10257,2008/2009,4,"2008-09-24 00:00:00",539592,8524,8529,1,0,1.73,3.3,5.5,1.62,3.3,5.5,1.7,3.3,4.5,,,
10587,10257,10257,2008/2009,5,"2008-09-28 00:00:00",539593,8600,8551,2,1,1.62,3.4,6.5,1.6,3.5,5.25,1.65,3.3,4.9,,,
10588,10257,10257,2008/2009,5,"2008-09-28 00:00:00",539594,9804,8543,1,3,2.75,3,2.7,2.6,2.9,2.7,2.6,2.9,2.7,,,
10589,10257,10257,2008/2009,5,"2008-09-27 00:00:00",539595,9882,9885,0,0,3.4,3,2.3,3.1,3.2,2.15,3.3,3,2.1,,,
10590,10257,10257,2008/2009,5,"2008-09-28 00:00:00",539596,8686,8524,2,0,1.57,3.6,6.5,1.5,3.75,6,1.55,3.5,5.5,,,
10591,10257,10257,2008/2009,5,"2008-09-28 00:00:00",539597,8540,8690,1,0,1.62,3.4,6.5,1.55,3.4,6.25,1.55,3.5,5.5,,,
10592,10257,10257,2008/2009,5,"2008-09-28 00:00:00",539598,8564,8636,1,0,2.88,2.88,2.75,2.8,2.9,2.5,2.6,2.9,2.7,,,
10593,10257,10257,2008/2009,5,"2008-09-28 00:00:00",539599,9857,9875,0,1,2.7,3,2.75,2.3,3,3,2.4,2.9,2.9,,,
10594,10257,10257,2008/2009,5,"2008-09-28 00:00:00",539600,8530,8533,1,0,2.05,3,4.2,1.9,3,4.2,2,2.9,3.7,,,
10595,10257,10257,2008/2009,5,"2008-09-27 00:00:00",539601,8535,10233,1,0,1.75,3.3,5.25,1.65,3.35,5,1.7,3.3,4.5,,,
10596,10257,10257,2008/2009,5,"2008-09-28 00:00:00",539602,9888,8529,2,0,2,3,4.33,2.1,3,3.45,2,2.9,3.7,,,
10597,10257,10257,2008/2009,6,"2008-10-05 00:00:00",539603,8600,9804,2,0,1.67,3.4,6,1.65,3.4,5,1.7,3.3,4.5,,,
10598,10257,10257,2008/2009,6,"2008-10-05 00:00:00",539604,8551,8686,1,0,4,3.2,2,4,3.2,1.85,3.4,3.1,2,,,
10599,10257,10257,2008/2009,6,"2008-10-05 00:00:00",539605,8690,8530,1,1,2.5,2.88,3.2,2.45,3.05,2.75,2.4,2.9,2.9,,,
10600,10257,10257,2008/2009,6,"2008-10-05 00:00:00",539606,8529,8564,0,0,8,4,1.44,7,3.75,1.45,6.3,3.5,1.5,,,
10601,10257,10257,2008/2009,6,"2008-10-04 00:00:00",539607,8543,9888,1,1,1.44,4,8,1.45,3.65,7.5,1.45,3.6,7,,,
10602,10257,10257,2008/2009,6,"2008-10-05 00:00:00",539608,9885,8540,1,2,1.53,3.75,7,1.5,3.75,6,1.5,3.5,6.3,,,
10603,10257,10257,2008/2009,6,"2008-10-04 00:00:00",539609,8636,9857,2,1,1.22,6,13,1.2,5.5,12,1.22,4.8,11,,,
10604,10257,10257,2008/2009,6,"2008-10-05 00:00:00",539610,10233,9875,3,2,2.1,3.1,3.75,2.25,3,3.1,2.1,3,3.3,,,
10605,10257,10257,2008/2009,6,"2008-10-05 00:00:00",539611,8533,8535,0,2,3.25,3,2.38,2.75,3.15,2.4,2.9,3,2.3,,,
10606,10257,10257,2008/2009,6,"2008-10-05 00:00:00",539612,8524,9882,4,2,2.4,3,3.2,2.4,2.8,3.05,2.3,2.8,3.1,,,
10607,10257,10257,2008/2009,7,"2008-10-19 00:00:00",539613,8564,9882,3,0,1.4,4,9.5,1.4,4,7.25,1.37,4,8,,,
10608,10257,10257,2008/2009,7,"2008-10-18 00:00:00",539614,9875,9885,2,1,2.5,3,3.1,2.5,3.1,2.65,2.5,2.9,2.8,,,
10609,10257,10257,2008/2009,7,"2008-10-19 00:00:00",539615,8686,8636,0,4,3.4,3,2.3,3.1,3,2.25,2.7,3,2.5,,,
10610,10257,10257,2008/2009,7,"2008-10-19 00:00:00",539616,9804,8529,0,1,1.83,3.1,5,1.7,3.2,5,1.75,3.2,4.3,,,
10611,10257,10257,2008/2009,7,"2008-10-19 00:00:00",539617,9888,8600,2,2,3,3,2.5,2.7,3.2,2.4,2.7,3,2.5,,,
10612,10257,10257,2008/2009,7,"2008-10-19 00:00:00",539618,10233,8551,1,0,1.83,3.1,5,1.85,3,4.4,1.85,3.1,4,,,
10613,10257,10257,2008/2009,7,"2008-10-18 00:00:00",539619,8535,8690,3,0,1.44,3.8,9,1.4,4,7.25,1.45,3.7,6.5,,,
10614,10257,10257,2008/2009,7,"2008-10-19 00:00:00",539620,8533,8524,1,1,2.5,2.88,3.2,2.3,2.9,3.1,2.3,2.9,3,,,
10615,10257,10257,2008/2009,7,"2008-10-19 00:00:00",539621,8530,8540,2,0,2.5,3,3,2.35,2.95,3,2.5,3,2.7,,,
10616,10257,10257,2008/2009,7,"2008-10-19 00:00:00",539622,9857,8543,3,1,3.5,3.1,2.2,3.55,3.1,2,2.9,3,2.3,,,
10617,10257,10257,2008/2009,8,"2008-10-26 00:00:00",539623,9882,9857,2,0,1.7,3.3,5.75,1.7,3.2,5,1.75,3.2,4.3,,,
10618,10257,10257,2008/2009,8,"2008-10-25 00:00:00",539626,8551,8530,1,1,2.25,2.9,3.6,2.25,2.9,3.2,2.2,2.9,3.2,,,
10619,10257,10257,2008/2009,8,"2008-10-26 00:00:00",539627,8600,8686,3,1,2.4,3.1,3.1,2.3,3,3,2.5,3,2.7,,,
10620,10257,10257,2008/2009,8,"2008-10-26 00:00:00",539628,8543,9875,0,1,2.1,3.1,3.75,2,3.1,3.6,2.1,3,3.3,,,
10621,10257,10257,2008/2009,8,"2008-10-26 00:00:00",539629,8690,9888,2,0,2.2,3,3.6,2.2,2.95,3.25,2.3,2.9,3,,,
10622,10257,10257,2008/2009,8,"2008-10-26 00:00:00",539630,8540,8535,1,3,2.4,3,3.2,2.35,2.8,3.15,2.5,2.9,2.8,,,
10623,10257,10257,2008/2009,8,"2008-10-25 00:00:00",539631,9885,9804,1,0,1.57,3.6,7,1.5,3.6,6.5,1.55,3.5,5.5,,,
10624,10257,10257,2008/2009,8,"2008-10-26 00:00:00",539632,8636,10233,0,0,1.3,5,11,1.3,4.5,9,1.25,4.6,10.5,,,
10625,10257,10257,2008/2009,8,"2008-10-26 00:00:00",539633,8529,8533,2,0,2.1,3,4,2.1,2.95,3.5,2.1,2.9,3.4,,,
10626,10257,10257,2008/2009,8,"2008-10-26 00:00:00",539634,8524,8564,0,1,4.75,3.25,1.83,4.5,3.1,1.8,4.2,3.1,1.8,,,
10627,10257,10257,2008/2009,9,"2008-10-29 00:00:00",539635,9804,8524,2,1,2.4,3,3.2,2.25,2.9,3.2,2.2,2.9,3.2,,,
10628,10257,10257,2008/2009,9,"2009-01-14 00:00:00",539636,8686,9882,2,0,1.72,3.4,5.25,1.6,3.25,6,1.7,3.3,4.5,,,
10629,10257,10257,2008/2009,9,"2008-10-29 00:00:00",539637,9875,8690,3,0,1.44,4,9,1.4,4,7.25,1.5,3.5,6.3,,,
10630,10257,10257,2008/2009,9,"2008-10-29 00:00:00",539638,8564,8551,2,1,1.22,6,13,1.2,5.5,12,1.25,4.6,10.5,,,
10631,10257,10257,2008/2009,9,"2008-10-29 00:00:00",539639,9888,8540,1,1,2.62,3,2.88,2.5,2.8,2.85,2.5,2.9,2.8,,,
10632,10257,10257,2008/2009,9,"2008-10-29 00:00:00",539640,10233,8529,2,1,1.62,3.4,5.5,1.55,3.45,6,1.7,3.2,4.7,,,
